bell_id,strike_num,file,f_hum,f_prime,f_tierce,f_quint,f_nominal,tierce_type,tierce_cents,t60,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness
st_nicholas_church,st_nicholas_church_strike045.wav,st_nicholas_church_strike045.wav,,140.625,169.921875,205.078125,281.25,minor,327.622193287699,30.0,722.9090212898719,1124.5692206110482,1102.4756493506493,2.4212024072767235e-05
st_nicholas_church,st_nicholas_church_strike046.wav,st_nicholas_church_strike046.wav,,140.625,175.78125,210.9375,287.109375,major,386.3137138648348,30.0,732.9946517601446,1128.010668711803,1129.7483766233763,1.808257184165996e-05
st_nicholas_church,st_nicholas_church_strike047.wav,st_nicholas_church_strike047.wav,76.171875,140.625,,205.078125,287.109375,,,30.0,757.8557284784305,1115.1250183116113,1172.1185064935064,7.1684967224427965e-06
st_nicholas_church,st_nicholas_church_strike048.wav,st_nicholas_church_strike048.wav,76.171875,140.625,181.640625,199.21875,281.25,major,443.08057159886295,30.0,766.6020347755174,1133.551128431165,1191.781655844156,3.5979745007352903e-05
st_nicholas_church,st_nicholas_church_strike049.wav,st_nicholas_church_strike049.wav,,140.625,181.640625,228.515625,281.25,major,443.08057159886295,,772.5384434652744,1115.189061499093,1211.323051948052,3.217851553927176e-05
st_nicholas_church,st_nicholas_church_strike050.wav,st_nicholas_church_strike050.wav,,140.625,187.5,187.5,281.25,major,498.0449991346125,30.0,744.0829782287553,1115.25584108975,1186.2418831168832,2.6290425012120977e-05
st_nicholas_church,st_nicholas_church_strike051.wav,st_nicholas_church_strike051.wav,,351.5625,421.875,585.9375,726.5625,minor,315.6412870005525,,729.1123011400191,1094.779481151868,1178.0844155844156,3.961696165788453e-06
st_nicholas_church,st_nicholas_church_strike052.wav,st_nicholas_church_strike052.wav,193.359375,351.5625,404.296875,580.078125,726.5625,minor,241.9606334035805,3.303473554669495,739.3149933857748,1081.5641271079246,1178.7540584415583,1.99453643290326e-06
st_nicholas_church,st_nicholas_church_strike053.wav,st_nicholas_church_strike053.wav,,140.625,,216.796875,287.109375,,,0.5892524366452906,790.6773233130251,1122.805461150901,1271.7735389610389,4.91933424200397e-05
st_nicholas_church,st_nicholas_church_strike054.wav,st_nicholas_church_strike054.wav,,140.625,169.921875,210.9375,281.25,minor,327.622193287699,30.0,781.1552140194777,1105.9985514065856,1240.9699675324675,3.0701990908710286e-05
st_nicholas_church,st_nicholas_church_strike055.wav,st_nicholas_church_strike055.wav,,140.625,187.5,187.5,287.109375,major,498.0449991346125,9.87409780927637,787.9866103953464,1113.1874724669449,1233.4212662337663,2.26848351303488e-05
st_nicholas_church,st_nicholas_church_strike056.wav,st_nicholas_church_strike056.wav,,281.25,339.84375,421.875,585.9375,minor,327.622193287699,,761.0770419768224,1100.778050086668,1182.224025974026,8.859192348609213e-06
st_nicholas_church,st_nicholas_church_strike057.wav,st_nicholas_church_strike057.wav,281.25,585.9375,732.421875,873.046875,1201.171875,major,386.3137138648348,30.0,766.525137686629,1116.7379671049327,1178.0844155844156,5.935715307714418e-06
st_nicholas_church,st_nicholas_church_strike058.wav,st_nicholas_church_strike058.wav,,140.625,181.640625,210.9375,281.25,major,443.08057159886295,30.0,753.660816040362,1115.269321505344,1158.482142857143,6.3144543673843145e-06
st_nicholas_church,st_nicholas_church_strike059.wav,st_nicholas_church_strike059.wav,164.0625,351.5625,421.875,585.9375,726.5625,minor,315.6412870005525,2.881924209095084,734.279782625362,1092.9458871585466,1138.87987012987,4.332672233431367e-06
st_nicholas_church,st_nicholas_church_strike060.wav,st_nicholas_church_strike060.wav,281.25,585.9375,714.84375,878.90625,1207.03125,minor,344.2573773457938,,731.0778292322332,1100.0110229494626,1155.803571428571,3.4140937259508064e-06
st_nicholas_church,st_nicholas_church_strike061.wav,st_nicholas_church_strike061.wav,76.171875,140.625,,199.21875,287.109375,,,,724.3931878806179,1106.247107617083,1158.7256493506493,1.5083718608366324e-05
st_nicholas_church,st_nicholas_church_strike062.wav,st_nicholas_church_strike062.wav,181.640625,351.5625,421.875,585.9375,726.5625,minor,315.6412870005525,,722.3017308505832,1106.544089246633,1151.176948051948,1.539451659482438e-05
st_nicholas_church,st_nicholas_church_strike063.wav,st_nicholas_church_strike063.wav,70.3125,140.625,181.640625,222.65625,287.109375,major,443.08057159886295,30.0,743.6361700420805,1116.876208599948,1189.2857142857142,8.646581591165159e-06
st_nicholas_church,st_nicholas_church_strike064.wav,st_nicholas_church_strike064.wav,70.3125,140.625,169.921875,193.359375,281.25,minor,327.622193287699,7.695169137660685,744.1716909101322,1113.7347247588132,1171.5097402597405,1.2907218660984654e-05
st_nicholas_church,st_nicholas_church_strike065.wav,st_nicholas_church_strike065.wav,76.171875,140.625,164.0625,216.796875,281.25,minor,266.87090560373764,22.476337180426864,749.358026227648,1096.7190172667297,1189.468344155844,7.019203621894121e-05
st_nicholas_church,st_nicholas_church_strike066.wav,st_nicholas_church_strike066.wav,,345.703125,439.453125,527.34375,720.703125,major,415.4107693608474,4.831285641717413,726.191545545818,1068.8985228688343,1125.4261363636365,6.527239747811109e-06
st_nicholas_church,st_nicholas_church_strike067.wav,st_nicholas_church_strike067.wav,175.78125,351.5625,416.015625,580.078125,726.5625,minor,291.42782867539626,30.0,741.3307643101049,1084.5051047844815,1146.489448051948,1.028115275403252e-05
st_nicholas_church,st_nicholas_church_strike068.wav,st_nicholas_church_strike068.wav,,345.703125,416.015625,457.03125,720.703125,minor,320.52488417140887,,722.9867028092427,1065.276585200498,1116.0511363636365,5.847223292221315e-06
st_nicholas_church,st_nicholas_church_strike069.wav,st_nicholas_church_strike069.wav,275.390625,591.796875,708.984375,878.90625,1201.171875,minor,312.7821054273596,30.0,772.3245594527734,1101.716731130413,1200.6087662337663,9.30160877032904e-06
st_nicholas_church,st_nicholas_church_strike070.wav,st_nicholas_church_strike070.wav,70.3125,140.625,,193.359375,281.25,,,15.444350559249129,803.2019548110785,1127.24771338843,1239.8741883116884,1.7368627595715225e-05
st_nicholas_church,st_nicholas_church_strike071.wav,st_nicholas_church_strike071.wav,158.203125,345.703125,421.875,574.21875,720.703125,minor,344.73834249656545,16.238530248827004,798.3994273572906,1132.622864851451,1235.9172077922078,1.6044312360463664e-05
st_nicholas_church,st_nicholas_church_strike072.wav,st_nicholas_church_strike072.wav,175.78125,345.703125,392.578125,486.328125,720.703125,minor,220.13536931511752,0.8826287162440577,751.894154996267,1095.352958819193,1144.3587662337663,5.650971615978051e-06
st_nicholas_church,st_nicholas_church_strike073.wav,st_nicholas_church_strike073.wav,181.640625,345.703125,416.015625,539.0625,708.984375,minor,320.52488417140887,30.0,772.3783182909855,1115.144327059093,1169.8051948051948,8.816251465759706e-06
st_nicholas_church,st_nicholas_church_strike074.wav,st_nicholas_church_strike074.wav,193.359375,345.703125,416.015625,580.078125,720.703125,minor,320.52488417140887,30.0,764.3100402578866,1125.374390961295,1147.463474025974,1.2838730071962344e-05
st_nicholas_church,st_nicholas_church_strike075.wav,st_nicholas_church_strike075.wav,281.25,580.078125,708.984375,867.1875,1189.453125,minor,347.407940633982,30.0,807.6789239871683,1163.5337189856118,1216.314935064935,1.0605084753478876e-05
st_nicholas_church,st_nicholas_church_strike076.wav,st_nicholas_church_strike076.wav,281.25,585.9375,714.84375,861.328125,1207.03125,minor,344.2573773457938,9.678761352103823,808.3063794486376,1174.78411114837,1251.9277597402595,4.146034189034253e-05
st_nicholas_church,st_nicholas_church_strike077.wav,st_nicholas_church_strike077.wav,,140.625,175.78125,199.21875,275.390625,major,386.3137138648348,,736.1475732497208,1111.1205792935689,1163.1087662337663,9.005962056107819e-06
st_nicholas_church,st_nicholas_church_strike078.wav,st_nicholas_church_strike078.wav,169.921875,345.703125,410.15625,521.484375,726.5625,minor,295.96796109975014,,663.3220325378053,1091.535457171657,1058.2792207792209,7.552466286142589e-06
st_nicholas_church,st_nicholas_church_strike079.wav,st_nicholas_church_strike079.wav,64.453125,140.625,,222.65625,281.25,,,30.0,684.3743688730298,1124.205031861643,1122.991071428571,4.525611802819185e-05
st_nicholas_church,st_nicholas_church_strike080.wav,st_nicholas_church_strike080.wav,76.171875,140.625,175.78125,216.796875,281.25,major,386.3137138648348,30.0,681.6251728854074,1119.0564619203749,1109.780844155844,1.0694809134292882e-05
st_nicholas_church,st_nicholas_church_strike081.wav,st_nicholas_church_strike081.wav,76.171875,140.625,181.640625,222.65625,275.390625,major,443.08057159886295,10.58518437198074,762.4816391763135,1148.6350105148365,1190.5641233766237,1.736134072416462e-05
st_nicholas_church,st_nicholas_church_strike082.wav,st_nicholas_church_strike082.wav,76.171875,140.625,169.921875,205.078125,287.109375,minor,327.622193287699,,787.5020132118566,1164.2580099021468,1205.4180194805194,1.611538573342841e-05
st_nicholas_church,st_nicholas_church_strike083.wav,st_nicholas_church_strike083.wav,76.171875,140.625,175.78125,222.65625,281.25,major,386.3137138648348,14.20454413724997,814.897809763133,1170.4633987312943,1243.7094155844156,6.261529051698744e-05
st_nicholas_church,st_nicholas_church_strike084.wav,st_nicholas_church_strike084.wav,,351.5625,421.875,585.9375,726.5625,minor,315.6412870005525,30.0,762.3912209182158,1117.6375621469952,1190.503246753247,1.115280520025408e-05
st_nicholas_church,st_nicholas_church_strike085.wav,st_nicholas_church_strike085.wav,,140.625,187.5,187.5,287.109375,major,498.0449991346125,,715.6887427017049,1084.874306674869,1131.696428571429,4.278202140994836e-06
st_nicholas_church,st_nicholas_church_strike086.wav,st_nicholas_church_strike086.wav,,140.625,187.5,187.5,287.109375,major,498.0449991346125,30.0,694.9151301206101,1081.6544706669738,1103.9366883116884,5.14490102432319e-06
st_nicholas_church,st_nicholas_church_strike087.wav,st_nicholas_church_strike087.wav,187.5,351.5625,421.875,544.921875,726.5625,minor,315.6412870005525,,704.7510394819574,1105.1894860398406,1144.419642857143,1.7421527445549145e-05
st_nicholas_church,st_nicholas_church_strike088.wav,st_nicholas_church_strike088.wav,64.453125,140.625,175.78125,199.21875,287.109375,major,386.3137138648348,,704.9309147097107,1119.066820566315,1151.4813311688313,1.0547012607275974e-05
st_nicholas_church,st_nicholas_church_strike089.wav,st_nicholas_church_strike089.wav,64.453125,140.625,187.5,187.5,287.109375,major,498.0449991346125,30.0,737.6131142305414,1117.511774060166,1187.5202922077922,1.108702508645365e-05
st_nicholas_church,st_nicholas_church_strike090.wav,st_nicholas_church_strike090.wav,76.171875,140.625,175.78125,205.078125,281.25,major,386.3137138648348,30.0,732.2128839586969,1130.3250595509237,1158.8474025974026,1.5855277524678968e-05
st_nicholas_church,st_nicholas_church_strike091.wav,st_nicholas_church_strike091.wav,164.0625,351.5625,421.875,474.609375,732.421875,minor,315.6412870005525,,737.4651093373878,1131.2173681527015,1160.6737012987012,7.875627488829195e-06
st_nicholas_church,st_nicholas_church_strike092.wav,st_nicholas_church_strike092.wav,181.640625,345.703125,427.734375,503.90625,714.84375,major,368.6178114218112,7.097002384062704,728.2344515595528,1145.674988238679,1150.8116883116884,1.9931176211684946e-05
st_nicholas_church,st_nicholas_church_strike093.wav,st_nicholas_church_strike093.wav,,140.625,,199.21875,287.109375,,,,739.8604639308718,1123.674323587528,1173.7012987012988,5.510127721208846e-06
st_nicholas_church,st_nicholas_church_strike094.wav,st_nicholas_church_strike094.wav,,140.625,181.640625,216.796875,281.25,major,443.08057159886295,18.41010500018671,725.8833145337674,1104.9994544489891,1163.656655844156,2.991925248352345e-05
st_nicholas_church,st_nicholas_church_strike095.wav,st_nicholas_church_strike095.wav,187.5,345.703125,421.875,498.046875,615.234375,minor,344.73834249656545,,713.7717191033423,1097.034143951803,1148.62012987013,2.915526602009777e-05
st_nicholas_church,st_nicholas_church_strike096.wav,st_nicholas_church_strike096.wav,64.453125,140.625,181.640625,,281.25,major,443.08057159886295,30.0,706.0806765306294,1108.8417098212014,1121.8952922077922,2.399734057689784e-06
st_nicholas_church,st_nicholas_church_strike097.wav,st_nicholas_church_strike097.wav,,140.625,181.640625,222.65625,281.25,major,443.08057159886295,,779.1220205447112,1158.0611799348724,1223.8636363636365,1.5134805835259613e-05
st_nicholas_church,st_nicholas_church_strike098.wav,st_nicholas_church_strike098.wav,,140.625,,222.65625,287.109375,,,7.887876773316346,801.6102312562504,1179.5712984807208,1245.596590909091,1.705549584585242e-05
st_nicholas_church,st_nicholas_church_strike099.wav,st_nicholas_church_strike099.wav,76.171875,140.625,175.78125,205.078125,292.96875,major,386.3137138648348,,774.8757061726474,1164.8036545512366,1176.5016233766237,1.1379710485925898e-05
st_nicholas_church,st_nicholas_church_strike100.wav,st_nicholas_church_strike100.wav,,351.5625,398.4375,585.9375,726.5625,minor,216.686694770185,,749.9749738404629,1161.6358308450538,1141.3758116883116,4.7285197069868445e-05
st_nicholas_church,st_nicholas_church_strike101.wav,st_nicholas_church_strike101.wav,,140.625,169.921875,205.078125,281.25,minor,327.622193287699,,736.0057123041482,1166.8945273423778,1119.155844155844,2.644492815306876e-05
st_nicholas_church,st_nicholas_church_strike102.wav,st_nicholas_church_strike102.wav,,140.625,175.78125,210.9375,281.25,major,386.3137138648348,30.0,746.9294634123901,1162.9740522864392,1155.864448051948,5.297262759995647e-05
st_nicholas_church,st_nicholas_church_strike103.wav,st_nicholas_church_strike103.wav,76.171875,140.625,,205.078125,287.109375,,,30.0,775.2434597388796,1156.2739785923616,1194.5819805194806,2.1225907403277237e-05
st_nicholas_church,st_nicholas_church_strike104.wav,st_nicholas_church_strike104.wav,76.171875,140.625,181.640625,199.21875,281.25,major,443.08057159886295,30.0,775.249547394978,1155.593767868983,1194.8863636363635,1.5178436115093064e-05
st_nicholas_church,st_nicholas_church_strike105.wav,st_nicholas_church_strike105.wav,,140.625,181.640625,,281.25,major,443.08057159886295,25.959041496964435,773.1950322590088,1125.3818445857669,1194.5819805194806,7.2121947596315295e-06
st_nicholas_church,st_nicholas_church_strike106.wav,st_nicholas_church_strike106.wav,187.5,351.5625,421.875,574.21875,732.421875,minor,315.6412870005525,30.0,758.3851534324345,1148.354735134367,1201.5219155844156,2.83905155811226e-05
st_nicholas_church,st_nicholas_church_strike107.wav,st_nicholas_church_strike107.wav,,351.5625,416.015625,585.9375,726.5625,minor,291.42782867539626,,739.9497602682103,1121.2969015796157,1189.2248376623377,3.785678018175531e-06
st_nicholas_church,st_nicholas_church_strike108.wav,st_nicholas_church_strike108.wav,,140.625,187.5,187.5,287.109375,major,498.0449991346125,8.174264512008273,775.7651843429917,1127.634027765723,1231.4732142857142,3.038372369701392e-06
st_nicholas_church,st_nicholas_church_strike109.wav,st_nicholas_church_strike109.wav,,140.625,169.921875,210.9375,281.25,minor,327.622193287699,,785.4358572860796,1121.2838390243423,1228.7337662337663,5.099862391944043e-06
st_nicholas_church,st_nicholas_church_strike110.wav,st_nicholas_church_strike110.wav,,140.625,181.640625,216.796875,287.109375,major,443.08057159886295,,781.8147836540438,1126.5627245045027,1217.7150974025974,8.309520126204006e-06
st_nicholas_church,st_nicholas_church_strike111.wav,st_nicholas_church_strike111.wav,,281.25,339.84375,421.875,585.9375,minor,327.622193287699,,750.9826694230366,1122.087865616008,1185.9983766233763,4.802765033673495e-06
st_nicholas_church,st_nicholas_church_strike112.wav,st_nicholas_church_strike112.wav,175.78125,351.5625,421.875,574.21875,726.5625,minor,315.6412870005525,,735.1172360755453,1124.068934983102,1165.239448051948,5.998203050694428e-06
st_nicholas_church,st_nicholas_church_strike113.wav,st_nicholas_church_strike113.wav,64.453125,140.625,181.640625,222.65625,287.109375,major,443.08057159886295,30.0,751.9516783996397,1127.6123850933666,1203.8352272727273,1.7452777683502063e-05
st_nicholas_church,st_nicholas_church_strike114.wav,st_nicholas_church_strike114.wav,70.3125,140.625,164.0625,187.5,281.25,minor,266.87090560373764,7.394897589407193,743.9275933011868,1118.219247903945,1178.6931818181818,1.577640068717301e-05
st_nicholas_church,st_nicholas_church_strike115.wav,st_nicholas_church_strike115.wav,70.3125,140.625,181.640625,222.65625,287.109375,major,443.08057159886295,8.603929386066504,753.7923517056538,1129.828983398586,1188.2508116883116,2.471320294716861e-05
st_nicholas_church,st_nicholas_church_strike116.wav,st_nicholas_church_strike116.wav,76.171875,140.625,181.640625,205.078125,281.25,major,443.08057159886295,12.035307353187063,739.7194730144031,1089.0714196797137,1155.803571428571,2.916227913374314e-06
st_nicholas_church,st_nicholas_church_strike117.wav,st_nicholas_church_strike117.wav,76.171875,140.625,175.78125,210.9375,287.109375,major,386.3137138648348,15.00287360931987,745.5088816548721,1101.6707934153112,1149.2897727272727,1.6534593669348396e-05
st_nicholas_church,st_nicholas_church_strike118.wav,st_nicholas_church_strike118.wav,175.78125,351.5625,416.015625,580.078125,726.5625,minor,291.42782867539626,,741.8736255460888,1086.1861187020663,1148.1331168831168,8.342306500708219e-06
st_nicholas_church,st_nicholas_church_strike119.wav,st_nicholas_church_strike119.wav,64.453125,140.625,187.5,210.9375,281.25,major,498.0449991346125,30.0,749.0035494748122,1084.081157921106,1145.8198051948052,2.862810106307734e-06
st_nicholas_church,st_nicholas_church_strike120.wav,st_nicholas_church_strike120.wav,,140.625,181.640625,199.21875,281.25,major,443.08057159886295,30.0,768.9605344214604,1104.9041066146192,1200.3652597402595,7.880700650275685e-06
st_nicholas_church,st_nicholas_church_strike121.wav,st_nicholas_church_strike121.wav,64.453125,140.625,175.78125,,281.25,major,386.3137138648348,30.0,807.2410382740128,1144.192848270678,1233.786525974026,5.720185072277673e-06
st_nicholas_church,st_nicholas_church_strike122.wav,st_nicholas_church_strike122.wav,193.359375,345.703125,416.015625,574.21875,720.703125,minor,320.52488417140887,18.34581474276268,799.1058238997837,1135.5295742123749,1229.9512987012988,6.245124041015515e-06
st_nicholas_church,st_nicholas_church_strike123.wav,st_nicholas_church_strike123.wav,,345.703125,392.578125,486.328125,720.703125,minor,220.13536931511752,1.0698767729051788,761.222407999938,1112.4293995726684,1158.786525974026,1.4913303857611028e-05
st_nicholas_church,st_nicholas_church_strike124.wav,st_nicholas_church_strike124.wav,281.25,585.9375,708.984375,867.1875,1189.453125,minor,330.0084569998437,,776.7788179425996,1126.5185557476882,1176.1363636363635,1.3164713891455904e-05
st_nicholas_church,st_nicholas_church_strike125.wav,st_nicholas_church_strike125.wav,187.5,345.703125,416.015625,509.765625,714.84375,minor,320.52488417140887,30.0,757.2526838223341,1115.120647178128,1148.0722402597405,3.469663397481781e-06
st_nicholas_church,st_nicholas_church_strike126.wav,st_nicholas_church_strike126.wav,,140.625,175.78125,222.65625,275.390625,major,386.3137138648348,30.0,782.797997490656,1146.286363641712,1190.625,2.539220986363944e-05
st_nicholas_church,st_nicholas_church_strike127.wav,st_nicholas_church_strike127.wav,,140.625,175.78125,216.796875,281.25,major,386.3137138648348,30.0,818.4576503246617,1153.3261819008967,1243.6485389610389,6.186633072502445e-06
st_nicholas_church,st_nicholas_church_strike128.wav,st_nicholas_church_strike128.wav,281.25,585.9375,714.84375,861.328125,1207.03125,minor,344.2573773457938,9.567054827091598,795.7085573180591,1147.5477503069085,1230.377435064935,1.468061873310944e-05
st_nicholas_church,st_nicholas_church_strike129.wav,st_nicholas_church_strike129.wav,76.171875,140.625,,193.359375,281.25,,,12.58538474207038,762.2388635770506,1138.4640139305568,1196.286525974026,2.598324863356538e-05
st_nicholas_church,st_nicholas_church_strike130.wav,st_nicholas_church_strike130.wav,140.625,281.25,345.703125,416.015625,580.078125,major,357.2166583688222,30.0,683.0664514839002,1108.7348858240657,1094.0746753246754,1.930151847773232e-05
st_nicholas_church,st_nicholas_church_strike131.wav,st_nicholas_church_strike131.wav,181.640625,345.703125,416.015625,580.078125,720.703125,minor,320.52488417140887,30.0,670.0347730351474,1116.5133021953386,1078.246753246753,3.750499308807776e-05
st_nicholas_church,st_nicholas_church_strike132.wav,st_nicholas_church_strike132.wav,76.171875,140.625,164.0625,216.796875,281.25,minor,266.87090560373764,30.0,687.7368851495772,1135.6346954023024,1121.8952922077922,1.5497505955863744e-05
st_nicholas_church,st_nicholas_church_strike133.wav,st_nicholas_church_strike133.wav,76.171875,140.625,187.5,187.5,275.390625,major,498.0449991346125,18.87847755319777,766.1285636305337,1160.54586205764,1200.7913961038962,2.452382796036545e-05
st_nicholas_church,st_nicholas_church_strike134.wav,st_nicholas_church_strike134.wav,76.171875,140.625,169.921875,205.078125,287.109375,minor,327.622193287699,30.0,784.1032768948702,1164.6604165003992,1195.434253246753,4.815349711861927e-06
st_nicholas_church,st_nicholas_church_strike135.wav,st_nicholas_church_strike135.wav,76.171875,140.625,,199.21875,287.109375,,,30.0,827.5806778929939,1189.4370484931633,1265.9902597402595,4.787118814419955e-05
st_nicholas_church,st_nicholas_church_strike136.wav,st_nicholas_church_strike136.wav,152.34375,345.703125,421.875,580.078125,726.5625,minor,344.73834249656545,30.0,764.6566225124726,1136.1261988383308,1194.642857142857,8.743779289943632e-06
st_nicholas_church,st_nicholas_church_strike137.wav,st_nicholas_church_strike137.wav,64.453125,140.625,,193.359375,287.109375,,,30.0,732.2344985239997,1112.3973131646217,1159.760551948052,7.725229806965217e-06
st_nicholas_church,st_nicholas_church_strike138.wav,st_nicholas_church_strike138.wav,,140.625,181.640625,216.796875,287.109375,major,443.08057159886295,,697.7470524227697,1099.6134047439612,1103.4496753246754,3.6124727103015175e-06
st_nicholas_church,st_nicholas_church_strike139.wav,st_nicholas_church_strike139.wav,,140.625,187.5,187.5,281.25,major,498.0449991346125,,696.1390128240186,1122.1896965021788,1144.724025974026,9.325803148385605e-06
st_nicholas_church,st_nicholas_church_strike140.wav,st_nicholas_church_strike140.wav,64.453125,140.625,175.78125,199.21875,287.109375,major,386.3137138648348,30.0,700.0905219142736,1117.9060054891556,1136.0795454545455,2.8270683287701104e-06
st_nicholas_church,st_nicholas_church_strike141.wav,st_nicholas_church_strike141.wav,64.453125,140.625,187.5,187.5,287.109375,major,498.0449991346125,30.0,749.8270596766197,1152.338548547776,1203.7743506493507,2.9759959943476133e-05
st_nicholas_church,st_nicholas_church_strike142.wav,st_nicholas_church_strike142.wav,76.171875,140.625,175.78125,234.375,281.25,major,386.3137138648348,30.0,739.5600542316996,1157.9407455400317,1164.935064935065,1.333513773715822e-05
st_nicholas_church,st_nicholas_church_strike143.wav,st_nicholas_church_strike143.wav,164.0625,351.5625,421.875,480.46875,732.421875,minor,315.6412870005525,,749.7114924959639,1162.8705473142363,1183.258928571429,4.193426138954237e-05
st_nicholas_church,st_nicholas_church_strike144.wav,st_nicholas_church_strike144.wav,181.640625,345.703125,427.734375,503.90625,714.84375,major,368.6178114218112,30.0,727.7896270789632,1158.7937845937684,1137.5405844155844,6.723689239152009e-06
st_nicholas_church,st_nicholas_church_strike145.wav,st_nicholas_church_strike145.wav,,140.625,,199.21875,287.109375,,,,742.0011508017319,1139.3905456631642,1172.9707792207791,5.030335614719661e-06
st_nicholas_church,st_nicholas_church_strike146.wav,st_nicholas_church_strike146.wav,,140.625,181.640625,216.796875,281.25,major,443.08057159886295,15.706686435064295,717.2035469150122,1105.763890432282,1136.2012987012988,3.398967919565621e-06
st_nicholas_church,st_nicholas_church_strike147.wav,st_nicholas_church_strike147.wav,164.0625,345.703125,421.875,498.046875,708.984375,minor,344.73834249656545,30.0,715.3748146243166,1110.9866425769408,1146.1241883116884,2.100472011079546e-05
st_nicholas_church,st_nicholas_church_strike148.wav,st_nicholas_church_strike148.wav,181.640625,351.5625,416.015625,585.9375,726.5625,minor,291.42782867539626,30.0,709.3400029688931,1112.5445677628572,1116.599025974026,1.4902808288752569e-05
st_nicholas_church,st_nicholas_church_strike149.wav,st_nicholas_church_strike149.wav,175.78125,351.5625,421.875,539.0625,732.421875,minor,315.6412870005525,30.0,753.5577616536413,1147.4139038334322,1184.8417207792209,2.043664426309988e-05
st_nicholas_church,st_nicholas_church_strike150.wav,st_nicholas_church_strike150.wav,,140.625,181.640625,222.65625,281.25,major,443.08057159886295,30.0,770.5374166966131,1147.4740056429014,1209.9837662337663,3.0912665351934265e-06
st_nicholas_church,st_nicholas_church_strike151.wav,st_nicholas_church_strike151.wav,64.453125,140.625,175.78125,199.21875,281.25,major,386.3137138648348,8.184289769736376,803.9544780217014,1181.7449812098173,1257.9545454545455,3.449155337875709e-05
st_nicholas_church,st_nicholas_church_strike152.wav,st_nicholas_church_strike152.wav,76.171875,140.625,175.78125,,292.96875,major,386.3137138648348,,778.0177158687775,1168.587599053788,1188.0073051948052,2.135728209395893e-05
st_nicholas_church,st_nicholas_church_strike153.wav,st_nicholas_church_strike153.wav,,351.5625,398.4375,468.75,726.5625,minor,216.686694770185,19.046264421362576,737.324665568701,1133.633767423397,1112.215909090909,5.617851002170937e-06
st_nicholas_church,st_nicholas_church_strike154.wav,st_nicholas_church_strike154.wav,76.171875,140.625,175.78125,205.078125,281.25,major,386.3137138648348,30.0,722.711437500971,1135.7422143260178,1092.5527597402595,7.540535079897381e-06
st_nicholas_church,st_nicholas_church_strike155.wav,st_nicholas_church_strike155.wav,,140.625,175.78125,210.9375,287.109375,major,386.3137138648348,30.0,736.7405369327699,1147.4077972890436,1128.1655844155844,1.228717064805096e-05
st_nicholas_church,st_nicholas_church_strike156.wav,st_nicholas_church_strike156.wav,,140.625,,205.078125,287.109375,,,30.0,772.1934326052717,1159.640520281122,1184.780844155844,1.0301766451448202e-05
st_nicholas_church,st_nicholas_church_strike157.wav,st_nicholas_church_strike157.wav,76.171875,140.625,181.640625,222.65625,281.25,major,443.08057159886295,30.0,771.3743017475628,1158.7608094503794,1186.1810064935064,7.978588655532803e-06
st_nicholas_church,st_nicholas_church_strike158.wav,st_nicholas_church_strike158.wav,,140.625,181.640625,234.375,281.25,major,443.08057159886295,30.0,774.5587799088624,1134.0697938310238,1198.4172077922078,1.2300854905333836e-05
st_nicholas_church,st_nicholas_church_strike159.wav,st_nicholas_church_strike159.wav,181.640625,345.703125,421.875,574.21875,732.421875,minor,344.73834249656545,30.0,749.102916179257,1137.143276581725,1185.8766233766237,1.7061809558072127e-05
st_nicholas_church,st_nicholas_church_strike160.wav,st_nicholas_church_strike160.wav,,351.5625,421.875,527.34375,726.5625,minor,315.6412870005525,30.0,747.3991634782598,1136.375057478955,1198.234577922078,1.8354297935729846e-05
st_nicholas_church,st_nicholas_church_strike161.wav,st_nicholas_church_strike161.wav,,140.625,,199.21875,287.109375,,,25.26866153776618,743.9321404387015,1131.3274812057884,1186.1810064935064,9.98655286821304e-06
st_nicholas_church,st_nicholas_church_strike162.wav,st_nicholas_church_strike162.wav,70.3125,140.625,187.5,187.5,287.109375,major,498.0449991346125,7.004388347255647,748.947695989576,1132.4948559687489,1174.2491883116884,1.7335170923615806e-05
st_nicholas_church,st_nicholas_church_strike163.wav,st_nicholas_church_strike163.wav,76.171875,140.625,,216.796875,281.25,,,13.626327144563692,745.961003620497,1112.9530461837116,1161.0389610389611,9.35755087994039e-06
st_nicholas_church,st_nicholas_church_strike164.wav,st_nicholas_church_strike164.wav,,351.5625,416.015625,474.609375,726.5625,minor,291.42782867539626,,732.3532779058846,1091.3039009612758,1122.747564935065,7.65788627177244e-06
st_nicholas_church,st_nicholas_church_strike165.wav,st_nicholas_church_strike165.wav,175.78125,351.5625,416.015625,580.078125,726.5625,minor,291.42782867539626,,743.8273301205041,1094.598080225009,1155.803571428571,2.302132088516373e-05
st_nicholas_church,st_nicholas_church_strike166.wav,st_nicholas_church_strike166.wav,,345.703125,416.015625,480.46875,708.984375,minor,320.52488417140887,,724.1132295379936,1071.9866910934809,1122.5040584415583,1.602635529707186e-05
st_nicholas_church,st_nicholas_church_strike167.wav,st_nicholas_church_strike167.wav,,351.5625,416.015625,503.90625,708.984375,minor,291.42782867539626,30.0,772.8061510470575,1111.3951584988265,1197.747564935065,1.029842132993508e-05
